19
924 838
203 716 -334
85 305 269
684 54 -172
171 877 -1000
550 727 -165
519 946 -358
180 950 -562
816 741 10
374 576 513
692 600 -359
653 375 -421
66 915 837
482 633 -644
693 687 -225
817 246 159
470 168 -921
553 729 -766
9 819 475
889 485 -671
701 165 -908
201 506 786
150 713 -676
710 682 -121
275 477 598
767 619 -507
615 789 -669
753 629 356
756 666 563
141 778 744
324 864 128
619 705 445
289 384 427
240 910 429
192 729 255
586 406 171
775 330 157
538 532 563
707 227 694
577 755 -503
738 748 180
121 170 -572
86 278 -296
57 671 883
569 614 91
775 522 -12
620 867 -507
796 153 -76
533 247 952
584 124 -40
17 577 -650
340 714 -144
973 633 -779
212 577 -256
506 286 635
932 454 -821
487 892 758
93 801 -96
87 636 -295
153 442 440
638 564 -686
739 179 964
107 319 -295
103 967 703
495 216 481
270 219 922
182 60 869
182 909 -479
741 130 170
453 210 -495
874 194 300
800 619 -492
334 132 -344
863 85 484
300 65 124
158 117 936
696 750 232
595 557 920
374 384 751
87 958 -993
87 373 213
687 18 -271
886 711 498
933 686 827
537 202 549
666 596 -299
60 47 -944
761 422 77
640 82 -71
618 407 -594
34 178 945
969 163 302
579 735 917
295 149 -920
181 696 35
30 61 -475
264 966 -49
226 391 -744
80 636 726
298 557 843
580 809 660
488 96 -688
718 454 -587
766 90 330
547 821 -1000
900 483 -932
305 347 -153
149 82 -303
574 127 -712
186 188 -45
811 644 -471
488 950 425
924 401 525
881 981 -261
990 668 649
382 528 851
934 242 -715
217 561 514
581 962 -36
735 909 -586
586 322 -789
622 150 -313
389 707 440
154 511 -268
221 570 -676
480 838 512
480 653 -352
812 87 -938
831 843 239
901 731 778
561 376 77
779 681 -563
701 799 918
140 577 684
667 154 812
342 117 -688
627 652 598
154 540 -472
296 833 -853
131 276 324
89 727 -991
804 394 -982
706 831 546
480 781 -696
683 948 112
141 749 -670
25 631 245
418 664 257
878 772 508
427 973 905
391 908 -991
402 504 205
672 449 -788
358 113 -861
191 227 586
962 355 -515
28 614 285
215 180 343
792 528 -663
172 583 643
525 964 -51
619 630 -268
514 5 578
473 423 586
410 722 964
574 400 -604
812 804 68
989 523 745
225 315 -325
459 293 72
494 263 -6
796 523 -590
948 627 -774
311 226 -417
596 18 -860
373 677 350
826 789 -193
121 567 247
95 158 -715
446 7 -570
886 609 164
432 2 -228
9 425 325
537 833 715
523 987 608
106 627 537
352 582 -320
334 303 14
788 845 -401
854 864 860
950 924 -103
27 198 -723
826 420 -784
325 528 -85
228 108 -212
510 187 456
934 703 -13
829 7 383
125 548 -913
331 484 -512
535 298 716
346 904 620
590 579 349
417 300 -558
749 505 792
17 430 -650
198 772 -153
600 518 -875
972 84 -96
334 420 656
721 848 -122
554 940 -166
185 367 -166
436 114 957
696 53 2
587 61 481
694 702 -600
581 161 935
627 255 778
895 28 754
75 15 -23
279 683 746
510 468 888
450 419 -552
180 708 -78
469 834 957
449 312 -158
578 135 -49
233 406 -198
362 555 -439
795 70 -350
359 315 -851
966 448 582
685 978 -390
691 429 -452
821 50 -486
531 942 786
164 625 -498
218 525 -667
96 367 -762
888 541 268
703 917 -77
89 71 601
641 347 475
524 612 -152
362 100 372
425 672 -942
847 144 -317
599 569 -195
927 661 483
147 741 -966
531 604 406
91 920 -911
402 780 -862
871 416 -607
660 353 -400
244 910 578
339 672 -423
773 51 467
449 473 -177
293 400 -54
396 319 609
995 484 133
302 504 774
730 651 -710
821 112 91
278 496 157
589 946 158
707 136 152
939 353 160
500 268 301
768 88 763
969 528 233
762 371 -339
180 175 346
764 75 376
477 929 -359
92 518 -91
44 459 -468
509 106 -532
739 343 -813
572 562 595
27 670 -19
428 595 892
576 422 195
987 221 -374
791 205 -339
199 87 -291
184 382 784
612 278 547
294 919 787
633 727 340
386 461 -849
89 255 110
306 579 621
838 340 -27
125 314 427
550 251 -906
740 687 -521
651 964 280
927 277 -636
601 759 428
181 357 -675
401 141 -516
268 409 677
185 369 -759
319 846 -292
124 918 603
883 607 -627
847 266 297
567 163 -808
991 324 -941
599 821 448
298 943 -877
765 178 180
522 524 -222
403 571 779
695 634 -327
752 313 -835
119 148 658
691 130 709
777 31 -842
207 157 -620
588 927 -141
660 882 253
328 591 595
737 803 956
172 10 999
760 970 -567
424 493 -103
514 392 -455
565 973 762
53 484 -733
175 884 1000
285 465 466
552 167 930
952 273 128
497 55 871
507 275 -806
951 750 492
316 96 -573
400 426 -980
899 104 -701
174 356 402
507 928 909
763 125 491
832 671 171
961 42 404
923 89 964
190 603 -659
338 121 822
716 54 -978
470 507 -594
310 408 -163
659 540 223
578 303 -856
282 234 -515
445 520 971
904 390 974
313 760 -824
329 801 561
560 556 -956
799 762 226
756 902 957
24 376 222
707 100 76
308 345 627
657 776 518
86 20 -106
459 387 544
885 803 563
742 861 504
744 991 -997
734 183 -664
809 911 796
767 739 -994
971 294 -784
16 355 593
406 935 987
585 553 -91
844 556 348
160 638 415
283 500 -284
188 146 -46
690 490 -715
274 683 -973
852 788 -902
960 30 -145
419 977 -777
495 431 214
155 573 -56
541 866 -84
955 913 285
153 578 760
603 876 647
181 532 719
347 921 749
494 507 578
553 791 196
222 99 650
492 702 624
783 948 379
614 28 461
78 55 413
779 592 895
853 807 -312
220 81 96
649 674 -474
161 974 162
294 977 -34
468 144 586
862 266 213
570 296 -652
995 328 680
737 822 207
412 26 303
85 368 328
293 375 -654
32 30 -939
572 102 222
48 490 -720
400 669 472
899 683 147
424 448 -850
141 608 451
468 539 -779
921 978 -878
88 518 678
989 690 -314
104 953 960
144 181 109
174 161 -58
173 776 -476
922 891 -640
635 248 222
177 51 930
382 349 -777
210 124 747
14 783 301
588 230 845
474 835 742
444 475 -410
657 428 -271
956 161 -583
513 433 -11
782 425 -631
638 264 520
770 840 -275
124 847 902
322 509 507
754 849 -722
131 425 96
486 585 -82
453 209 -842
920 278 22
506 1 571
917 742 -436
617 681 226
389 292 -952
289 501 610
309 694 -602
969 922 -429
763 824 -286
684 594 644
793 132 904
887 646 435
965 577 724
298 320 715
508 279 -75
732 625 -838
351 877 122
316 626 749
477 361 688
359 912 -640
326 178 -101
761 62 276
411 128 467
790 619 -890
831 403 855
941 75 -582
834 751 791
851 951 475
886 823 -657
732 225 -218
554 483 245
739 224 -24
512 746 -324
71 602 54
384 115 -437
441 361 959
406 37 -715
475 788 878
568 372 410
443 438 585
752 587 631
895 883 60
948 190 897
131 251 198
776 817 -442
65 75 52
248 48 409
978 292 -98
797 80 480
857 148 338
49 161 -811
355 281 612
792 797 -477
604 902 -161
879 883 -488
398 396 329
756 592 -863
457 433 -984
111 977 -900
739 461 711
897 63 576
521 315 -723
326 635 -893
840 449 -83
623 197 -716
604 364 293
13 453 -505
112 554 -603
376 702 -839
695 766 521
889 649 681
831 634 459
582 449 230
34 776 740
516 340 144
177 772 632
110 700 -759
306 739 247
897 125 -585
338 636 -616
806 606 420
716 292 -823
756 174 380
238 38 -832
926 504 319
923 650 550
323 153 -590
858 991
586 102 -474
651 167 202
340 73 -912
495 48 7
411 377 526
57 357 387
395 361 -531
348 756 944
554 252 -617
567 839 -964
542 191 863
686 723 990
701 538 738
386 412 508
199 196 924
697 14 67
402 806 -128
578 38 813
610 841 163
835 831 111
733 54 -728
88 199 833
415 441 -921
191 226 -617
270 645 -612
274 166 -954
531 564 -597
856 107 860
377 254 433
747 852 -361
408 143 -100
748 838 -391
430 804 -394
379 111 182
246 661 -428
609 511 -725
64 67 882
779 265 -480
548 752 645
704 525 -348
591 275 631
585 205 109
181 377 840
616 649 -882
549 24 575
354 117 -608
552 338 567
474 331 257
70 781 831
501 207 -488
485 822 703
787 759 -183
578 537 -795
695 220 186
193 689 -319
482 209 -207
291 460 -603
124 804 -53
325 253 -621
436 590 929
62 322 -940
67 753 438
709 202 -996
124 170 267
841 516 -9
50 424 -806
602 162 -893
335 168 91
492 303 -788
477 104 755
57 297 -662
831 114 -986
465 349 448
196 660 877
833 817 -208
11 494 -895
839 106 888
94 740 166
828 397 10
547 726 -736
240 468 246
856 92 753
530 722 754
415 539 893
421 372 517
254 322 881
255 95 613
91 627 122
737 91 -268
200 466 631
299 476 369
210 516 491
766 209 674
239 711 356
399 691 -760
563 659 -80
238 838 556
774 579 858
429 589 -986
22 723 102
815 611 934
654 409 -105
161 271 7
425 533 855
288 710 387
750 852 528
250 49 298
609 153 769
359 553 729
410 716 -143
257 474 -723
802 129 538
807 163 612
588 848 -468
323 79 -239
831 568 -88
506 5 34
743 717 -521
845 812 -337
96 230 -785
53 355 569
588 572 680
689 50 -810
847 128 -806
596 634 -866
281 466 312
621 647 353
71 665 -665
71 524 619
293 694 -94
564 220 -41
165 454 401
186 522 -168
699 93 981
271 814 606
502 193 -755
487 329 210
148 459 820
426 242 395
119 84 -203
803 799 918
255 336 -787
169 523 -137
1 475 65
72 233 -451
789 522 -922
63 169 -829
36 173 -457
304 709 -123
320 244 215
497 187 -242
485 744 -427
46 847 -664
192 504 509
632 28 -398
693 246 743
513 103 915
363 26 346
584 75 -951
582 289 327
142 462 -481
658 139 822
625 376 -379
442 137 -293
736 829 -30
311 672 1
103 630 -466
543 29 444
351 781 357
336 440 -976
831 712 -302
151 520 -88
37 844 307
832 329 774
348 69 -201
654 646 -372
769 48 312
314 221 643
472 166 373
511 220 159
104 669 466
99 220 441
526 400 11
696 522 760
498 398 -511
459 576 -317
272 337 -454
688 600 -536
287 594 -317
790 4 -719
586 370 -638
189 345 218
334 115 -458
785 357 951
384 537 676
827 802 609
110 170 -898
783 41 364
632 819 -148
572 277 745
83 749 -349
41 37 622
829 484 -516
392 349 -236
73 843 -13
345 19 436
704 445 390
189 371 -197
267 456 199
133 512 895
519 502 -992
182 460 120
341 252 -114
780 65 517
514 767 -205
653 356 864
455 353 406
158 504 -51
178 844 170
776 226 179
482 42 820
448 147 -97
502 410 -740
406 258 306
810 22 491
703 610 -845
95 420 -215
512 379 -889
605 495 -418
787 201 29
405 754 837
195 208 456
91 151 -971
742 416 -611
244 434 -882
327 413 660
641 511 -742
558 547 -475
652 406 576
326 807 950
262 105 -204
519 618 435
565 743 898
474 511 250
497 492 -401
369 630 978
765 825 -508
340 50 -380
548 307 -530
627 43 -371
589 361 -946
661 440 -905
836 555 -34
188 253 533
436 617 -507
136 109 438
514 570 690
275 711 150
529 792 644
258 796 -870
677 82 -210
775 595 64
351 510 -428
841 191 199
452 558 984
322 16 999
853 128 750
19 324 -394
385 854 -91
284 313 643
364 502 277
296 165 359
270 668 -900
620 315 222
743 753 904
835 438 251
195 413 736
633 316 -36
620 750 232
724 847 61
235 216 707
471 805 925
498 590 -764
24 370 980
184 434 -114
157 434 832
279 81 -211
732 654 377
86 271 235
469 180 -657
328 52 385
485 764 736
55 173 -17
259 69 -115
17 557 377
81 379 -996
671 449 546
787 801 -41
732 179 -283
471 152 217
814 616 864
557 837 357
622 368 610
663 816 807
688 478 -700
665 410 -130
65 24 -250
521 701 596
757 629 -95
630 294 508
768 671 858
778 198 -345
296 595 -867
535 618 -53
521 151 230
685 496 540
699 188 -268
156 28 -266
363 796 878
446 355 -911
460 235 -423
342 747 710
262 7 -543
243 236 967
517 397 667
290 742 183
305 209 526
125 409 224
408 496 227
192 304 525
498 546 709
297 287 -620
412 708 401
42 798 124
829 587 -751
824 409 847
70 738 889
165 623 -46
779 310 210
162 501 713
219 332 334
358 199 -67
154 836 -39
164 230 313
149 777 948
638 801 -414
267 35 414
391 659 115
244 447 -785
573 592 370
30 210 165
565 546 341
652 257 724
242 802 -915
172 150 -275
380 175 59
854 273 -997
108 4 -529
649 143 660
815 81 238
372 102 -406
310 436 196
227 840 198
709 746 713
521 14 607
709 818 -258
711 278 -523
22 742 -58
607 210 162
695 260 -173
213 125 688
750 20 -517
195 154 175
843 562 -701
310 820 294
144 312 -452
785 706 -884
824 180 -328
613 830 -136
238 835 -322
701 748 910
193 526 225
512 515 760
760 578 -149
808 767 605
22 181 -513
542 240 -359
1 839 120
192 808 651
21 305 222
119 51 767
412 294 494
259 653 -326
335 688 814
318 770 30
795 840 703
250 772 -585
158 794 -573
89 761 -295
617 348 -839
119 171 -999
423 29 -770
530 252 -903
37 573 -250
745 671 475
52 175 -67
830 797 -656
223 140 -876
540 81 -97
130 846 101
846 726 667
504 223 97
125 37 127
246 157 402
38 352 706
542 333 631
337 247 -405
633 338 -985
173 207 -644
297 592 474
135 629 -140
764 705 -278
20 855 971
418 26 -972
344 115 332
507 560 564
311 605 -692
469 736 -277
636 126 111
492 578 153
732 622 84
529 503 -999
629 660 832
641 59 -456
122 195 202
635 712 -59
70 368 85
656 514 106
503 660 402
122 327 -342
291 272 792
428 286 636
291 774 98
557 682 -321
379 320 253
369 82 932
668 778 735
662 612 -612
267 60 -316
768 708 -794
761 439 -137
689 841 -669
117 31 -416
726 137 492
490 25 -437
658 69 -720
541 92 925
49 423 -579
851 653 630
633 796 10
616 263 -305
287 273 -333
186 373 85
688 338 -964
628 497 -553
202 457 -977
710 183 -297
408 553 -187
474 164 -870
853 442 -952
73 584 -941
536 134 -995
76 135 945
632 367 212
569 466 -937
830 427 141
717 19 -185
372 647 -127
354 460 -197
289 254 90
526 15 932
322 343 597
476 342 573
847 648 748
267 340 162
594 316 -131
682 713 -769
473 272 477
654 692 -173
140 291 -470
266 694 521
586 76 -832
39 339 -419
642 848 -674
291 446 199
732 367 -789
759 388 365
339 733 157
587 856 216
654 3 -684
478 490 73
403 671 -824
588 801 948
28 805 -299
721 642 85
249 853 -303
220 502 -260
213 606 751
113 527 80
60 57 465
645 284 569
831 690 -532
855 454 -260
297 529 -932
23 75 -82
614 318 641
633 813 231
429 533 -455
507 172 -536
306 35 -243
858 202 -803
841 276 403
472 230 332
265 195 -625
386 400 850
763 692 -526
251 329 -230
708 341 -877
6 825 334
307 110 -306
520 820 -280
846 821 81
623 522 -517
515 663 550
284 66 -553
655 136 -451
539 337 -161
611 83 599
573 504 82
284 200 280
254 496 -365
741 442 -155
378 239 -664
63 746 -439
843 141 -419
682 696 -527
240 787 -615
670 431 221
598 519 227
572 393 -428
717 696 109
153 237 -529
721 40 141
38 857 -59
640 167 -624
375 680 748
789 504 40
377 291 251
511 300 131
459 298 797
444 336 -962
342 778 236
144 450 1
703 784 743
582 312 -356
179 644 -433
800 143 420
561 326 -507
480 701 420
329 281 302
50 164 -25
654 552 -59
257 752 -987
390 796 -627
841 550 848
819 19 -2
697 760 -461
712 690 630
538 570 912
23 585 -427
738 612 -913
558 181 802
111 37 948
630 339 65
504 721 -882
573 339 558
175 436 51
514 166 -847
219 441 591
436 597 908
353 455 833
140 296 -52
615 802 -581
646 45 -990
167 93 -347
222 169 586
126 136 -578
641 852 256
248 792 579
820 422 528
622 720 964
613 604 859
665 191 691
216 263 -103
99 465 507
260 752 -264
499 424 -614
769 459 -129
247 234 -344
817 310 -695
581 40 -51
6 705 -720
5 433 -141
200 853 -735
723 62 -844
376 828 764
265 661 496
92 525 172
575 391 -192
167 400 794
165 181 332
536 318 -305
20 450 709
670 460 631
100 696 67
514 508 81
717 194 811
394 221 993
620 787 -752
684 133 788
295 764 -893
625 99 70
242 451 -108
588 236 -249
208 499 -625
542 331 554
597 449 -148
18 257 702
526 232 -377
411 434 -769
51 660 -421
245 651 493
631 237 -337
834 450 -270
703 827 106
683 732 -162
3 600 153
716 625 68
594 794 152
397 578 -183
72 436 -527
413 123 -668
170 382 169
285 471 -869
54 643 724
181 142 130
482 313 -702
349 331 -152
113 480 -960
174 137 410
479 392 -695
231 711 526
644 451 -483
54 347 454
194 129 -502
476 383 -421
201 365 477
799 281 316
464 808 246
99 223 -281
529 269 -250
143 209 821
245 655 26
790 15 -250
779 531 -861
384 528 304
296 478 -936
18 456 -620
213 100 536
279 477 263
307 435 -630
84 662 195
166 636 -660
587 702 177
800 855 -544
825 249 -996
290 438 548
578 103 149
423 488 209
680 510 363
233 176 674
280 48 -572
257 557 382
736 10 187
554 824 920
316 671 -322
621 295 -812
123 447 -937
46 91 444
317 235 657
805 425 -876
753 842 -281
369 181 785
506 785 -670
617 667 -257
252 571 -149
773 104 -228
558 53 -804
388 683 -390
593 568 705
842 518 304
679 453 404
193 188 676
725 853 -367
128 352 112
144 195 -513
813 801 -524
621 398 -472
355 81 -368
281 450 980
39 170 -117
175 162 -897
307 79 983
391 611 -766
580 336 977
777 132 -415
371 50 695
586 337 -372
664 201 -691
35 309 144
474 136 -149
830 91 -765
644 773 -745
235 661 990
737 757 542
