18
830 1726
539 38 521
261 309 148
785 526 272
14 114 970
937 561 811
305 686 103
164 107 810
811 711 762
729 891 937
704 397 233
431 569 990
867 551 681
654 409 678
670 70 896
791 203 952
6 377 165
597 714 83
752 528 284
725 808 348
455 180 417
491 697 291
77 267 607
344 516 693
86 432 703
77 281 863
216 84 365
33 4 212
494 36 854
438 368 568
368 310 336
634 863 233
648 923 994
116 673 392
75 867 257
711 50 961
937 77 438
868 600 457
416 342 996
747 226 932
34 456 639
801 135 84
15 769 743
926 308 446
372 776 449
580 167 628
933 630 583
495 328 317
44 226 235
581 905 409
526 537 831
106 209 77
273 229 100
679 20 911
758 105 700
888 644 696
275 674 235
165 99 822
347 919 28
839 718 413
77 554 722
293 621 538
162 690 21
593 518 256
421 654 377
166 214 100
284 359 126
805 298 622
612 489 117
784 881 520
564 421 760
899 884 610
772 852 526
890 275 322
58 101 431
140 702 488
822 365 294
854 754 828
727 127 840
355 682 893
355 262 324
757 295 223
140 869 669
173 30 244
559 291 98
290 85 709
514 262 784
921 578 980
787 560 837
393 680 289
578 926 710
334 821 150
47 891 37
682 126 192
697 917 881
192 103 205
2 905 732
240 454 981
699 562 165
445 938 800
387 490 417
444 628 421
577 270 24
153 919 185
116 799 736
415 595 901
712 329 701
780 921 471
38 458 471
818 791 277
533 555 607
162 211 514
587 169 920
756 827 71
861 713 353
727 594 525
342 148 133
284 25 333
933 553 557
746 95 438
591 450 152
631 823 886
231 402 613
657 192 260
108 598 741
728 449 186
604 563 599
445 483 213
624 63 107
263 658 810
887 599 427
672 837 748
51 701 375
281 515 579
471 70 550
204 358 806
103 791 635
845 567 142
918 154 394
867 525 808
364 185 581
622 349 230
354 729 294
868 517 733
782 217 531
610 141 981
798 304 815
582 737 873
148 510 150
264 39 93
616 303 608
289 250 348
814 118 229
386 536 853
66 720 534
116 407 386
778 561 682
164 361 653
853 500 951
855 459 857
567 610 687
96 469 33
397 752 358
277 329 146
588 87 444
808 532 935
629 635 937
435 677 709
710 871 380
609 352 962
499 117 126
537 937 722
146 108 912
387 444 623
63 501 687
179 134 993
830 215 625
636 344 592
464 17 224
109 439 920
161 348 682
578 630 619
215 578 481
228 539 1000
825 152 135
60 841 518
137 801 232
868 741 229
904 269 110
906 827 268
33 81 887
794 100 535
134 794 981
643 265 452
810 379 241
143 766 899
393 78 91
20 237 587
305 554 541
827 801 227
915 693 147
552 792 965
172 606 827
812 489 929
63 937 614
210 145 709
905 395 32
291 349 926
683 422 61
500 660 519
900 904 832
931 824 955
4 916 62
715 858 749
761 705 88
720 260 599
922 48 260
203 5 594
92 546 501
368 129 31
225 338 948
430 234 376
110 733 486
406 158 404
266 830 465
298 401 518
22 370 62
386 388 14
268 247 334
506 516 307
483 130 850
217 552 534
549 89 853
204 859 809
377 115 845
794 686 143
178 43 660
415 420 158
762 12 212
570 524 133
853 526 978
862 354 260
899 686 837
335 728 843
177 199 341
898 104 925
543 441 141
261 224 835
399 637 296
686 889 723
779 810 572
189 316 527
664 507 451
507 536 449
705 209 166
184 44 779
258 308 270
878 836 804
483 862 322
336 501 573
707 677 620
569 454 466
775 506 840
438 832 528
907 211 407
868 375 129
891 258 999
283 937 507
765 648 396
505 780 600
586 549 155
856 176 4
425 186 152
231 376 776
111 284 110
706 916 779
913 190 419
560 108 927
517 2 284
653 342 1000
242 462 824
387 222 246
738 654 528
43 655 19
115 708 976
584 523 323
89 859 123
195 166 123
679 587 653
59 412 379
267 778 491
656 445 455
90 735 814
522 473 114
136 179 351
307 928 729
564 844 889
493 128 420
343 353 486
691 314 63
310 194 283
877 518 58
882 895 16
896 283 21
41 748 11
13 684 646
230 481 651
364 58 819
131 272 448
126 463 803
756 135 641
840 912 96
836 916 18
632 868 749
861 509 877
35 464 193
41 691 332
389 736 66
376 667 637
409 723 963
80 21 929
250 296 639
783 603 906
42 83 600
26 466 203
896 146 813
763 846 159
597 271 324
208 709 550
879 606 136
631 899 125
44 672 813
7 738 869
163 558 151
738 866 490
479 409 339
383 72 538
486 92 263
707 172 198
824 551 665
634 925 492
100 488 136
547 894 292
909 119 447
848 827 576
233 866 297
512 520 719
471 1 807
546 285 691
577 849 704
884 481 890
500 434 793
476 706 727
599 252 390
210 705 119
68 250 136
280 81 50
811 194 925
743 922 503
313 594 184
322 787 49
79 138 249
303 286 468
217 395 427
49 643 704
868 824 229
668 871 467
107 392 625
602 904 107
780 376 328
797 871 562
203 803 883
96 414 150
184 764 302
507 675 357
125 487 923
821 848 444
5 472 393
114 701 403
558 601 954
196 85 567
136 370 893
376 300 888
44 193 862
342 58 159
185 538 73
526 720 806
275 564 204
535 607 634
305 592 244
653 635 852
75 197 199
518 347 332
48 596 378
278 406 918
213 859 123
204 60 830
814 590 850
793 696 654
536 866 810
319 323 57
252 620 425
387 250 521
81 744 377
428 453 511
706 669 716
724 914 487
13 745 624
528 266 72
727 101 767
134 843 415
219 881 425
332 513 365
471 731 42
631 696 985
433 354 943
613 57 840
278 703 520
481 609 17
139 405 265
612 550 509
719 219 908
172 852 305
124 401 583
845 277 780
673 810 636
327 485 464
305 573 88
5 796 979
19 538 4
818 24 296
126 160 643
595 678 82
68 696 917
363 149 615
822 608 138
129 32 208
302 573 833
679 936 614
598 832 809
770 88 501
209 524 837
555 221 738
870 395 520
31 450 879
60 649 771
455 390 581
837 608 397
745 840 753
798 690 102
223 636 606
636 55 666
814 699 753
920 343 953
515 506 884
910 288 194
457 839 855
18 110 366
60 673 49
388 237 147
10 677 560
251 273 14
232 678 658
870 444 73
913 485 546
307 609 740
247 515 922
651 773 58
839 515 900
108 745 19
319 355 711
5 330 601
6 77 677
213 488 815
866 226 662
514 651 751
759 13 326
341 829 873
294 259 13
894 438 370
159 612 20
751 78 753
934 722 574
594 374 409
828 211 414
308 763 525
607 690 77
891 120 970
348 779 846
125 811 284
341 550 978
142 550 799
139 52 564
455 462 546
125 410 915
24 634 140
849 124 101
557 411 153
78 695 261
699 619 777
112 41 698
347 411 745
414 257 285
652 675 565
253 359 416
145 271 717
357 905 921
41 590 952
314 243 865
154 169 494
519 784 518
251 134 943
580 865 225
709 40 755
639 59 798
304 228 459
760 453 16
938 816 546
670 171 532
221 112 200
539 658 887
662 915 234
154 616 269
374 224 85
321 545 177
149 698 449
4 178 501
553 455 468
856 756 223
721 259 762
488 3 991
62 843 721
332 622 425
304 43 559
664 422 351
386 537 872
848 352 296
72 315 977
474 622 496
350 660 118
813 287 94
541 675 228
90 340 23
418 534 195
907 759 751
376 455 927
487 870 150
250 87 330
835 123 120
753 131 63
837 819 661
163 747 459
612 747 28
484 911 856
521 2 668
766 48 256
631 895 487
352 16 115
381 206 87
725 648 331
823 140 129
237 347 411
507 695 63
409 936 77
391 332 398
637 462 632
453 470 555
33 841 198
383 513 237
29 186 408
378 284 998
4 221 37
24 378 331
402 570 394
888 792 825
831 858 829
629 933 284
656 414 251
784 9 83
39 362 914
513 454 677
208 870 906
603 654 72
11 649 842
369 347 971
502 686 90
6 815 932
600 803 284
249 761 789
793 13 782
181 727 423
87 910 240
761 816 764
533 257 665
416 649 372
549 233 525
874 849 237
219 603 895
808 63 491
265 87 709
860 372 995
351 136 901
917 322 757
185 694 43
38 855 602
932 864 990
571 415 305
177 388 567
860 703 690
896 561 889
70 936 254
67 132 512
638 216 878
431 178 136
502 473 1000
360 487 562
110 737 752
610 918 875
564 460 916
641 866 906
481 795 698
589 225 273
742 126 391
372 926 986
192 398 745
680 898 946
63 586 783
198 707 427
526 624 123
75 39 498
176 268 248
443 231 127
216 725 457
128 342 973
594 635 506
284 340 379
139 565 24
125 161 235
595 502 806
616 820 369
605 272 260
95 872 835
530 72 366
458 712 655
31 881 209
124 404 535
7 138 440
734 621 498
457 174 456
200 489 609
522 834 40
84 334 547
347 271 636
294 497 602
490 671 585
429 692 162
764 228 259
932 292 769
742 585 302
273 867 952
919 470 497
140 584 746
328 281 868
908 398 270
638 351 545
885 766 444
269 340 278
545 740 776
146 108 385
843 778 81
748 378 919
356 825 290
298 366 818
414 733 541
73 621 438
447 542 602
709 775 250
298 36 93
158 726 608
744 226 604
930 847 567
142 212 443
200 212 12
219 767 12
96 804 187
227 513 222
531 128 717
389 287 956
101 394 988
366 832 150
626 263 941
472 232 408
409 464 662
597 844 982
243 692 653
255 795 97
156 763 743
569 643 512
686 491 400
923 773 591
901 104 639
157 19 879
2 172 824
45 239 844
687 163 51
653 309 109
499 477 793
451 877 123
843 914 879
100 935 522
458 188 325
547 359 495
245 467 262
184 929 914
764 174 619
205 290 492
202 13 933
150 190 648
705 434 964
44 856 2
175 256 252
498 143 326
304 715 233
753 369 617
107 492 445
206 70 610
592 365 352
474 144 561
227 693 570
104 793 54
127 841 329
309 650 674
151 589 693
663 330 818
687 345 838
203 510 403
857 142 996
58 784 707
364 218 552
208 32 485
239 515 971
332 321 342
776 451 463
274 919 957
268 400 125
919 785 959
471 153 399
414 517 194
77 251 950
65 172 869
784 476 60
84 200 313
246 873 971
879 219 522
88 671 767
315 856 511
88 496 493
143 597 616
887 406 108
394 803 250
51 113 823
129 189 513
570 435 88
289 226 479
447 15 606
36 850 889
384 906 658
268 719 106
795 41 48
450 520 884
138 894 878
320 140 205
315 594 873
768 702 896
360 337 947
735 138 656
283 623 963
894 936 141
75 312 347
658 773 339
892 549 878
258 281 340
605 401 845
453 791 705
141 191 229
479 636 126
607 759 545
492 182 268
250 174 767
465 800 42
389 190 457
519 896 995
614 667 662
149 858 484
788 71 817
53 7 441
884 131 895
488 872 393
269 711 678
751 256 883
270 796 699
210 90 670
714 922 771
453 20 45
394 510 205
24 239 44
231 247 106
775 226 424
502 859 349
542 319 80
560 384 740
569 499 55
109 611 247
628 864 536
838 51 506
744 622 911
265 502 298
320 486 424
17 645 850
818 917 205
418 597 822
283 865 829
566 682 206
668 779 878
785 81 935
937 849 651
618 17 423
67 263 557
42 667 458
730 345 71
895 765 544
577 571 462
892 910 73
145 927 7
357 499 721
554 74 972
544 677 162
45 591 686
534 480 701
164 673 14
875 211 270
171 887 728
553 178 549
263 442 382
671 81 900
46 911 729
903 225 897
396 667 409
832 779 303
252 887 666
431 847 405
285 397 359
778 312 138
228 415 494
363 722 900
411 864 962
531 795 593
533 937 527
824 333 373
749 877 214
797 398 127
457 747 428
757 921 509
100 172 235
576 600 137
294 433 449
58 682 447
519 249 207
260 538 543
900 36 576
674 341 462
229 291 874
640 572 20
685 392 553
134 935 266
359 476 4
698 130 81
203 163 825
513 933 616
732 348 942
123 402 706
410 44 884
47 533 461
196 93 625
22 88 655
628 679 19
605 675 852
412 560 653
438 875 173
284 489 68
282 504 386
482 601 87
8 863 901
758 726 782
595 773 856
369 554 935
143 105 215
522 362 835
635 376 211
756 829 386
760 87 71
280 612 298
232 858 254
720 558 360
186 847 771
800 267 860
120 188 526
735 445 91
459 783 150
39 410 440
178 503 801
451 285 343
195 130 243
123 271 871
420 31 493
493 238 760
681 756 785
931 624 46
299 324 36
113 709 187
299 722 624
523 168 341
199 257 346
391 455 382
811 214 955
926 597 476
258 18 672
122 450 593
883 724 146
155 61 106
95 924 214
332 93 548
359 189 749
565 804 827
72 218 326
930 829 858
463 581 205
919 206 162
937 861 853
269 305 47
847 276 937
614 100 461
765 587 192
675 618 176
255 277 505
565 758 361
653 452 900
763 794 808
623 847 230
731 17 653
544 853 241
541 325 981
231 106 910
636 810 682
897 129 669
686 500 300
839 601 482
523 650 314
828 652 292
818 515 494
144 178 579
417 812 711
896 588 574
776 652 674
420 165 759
926 784 933
282 403 166
658 587 317
319 918 2
657 708 673
679 625 87
457 211 524
151 722 952
578 781 96
793 487 141
834 821 171
335 818 521
232 833 25
7 32 658
283 318 682
117 262 998
385 712 991
426 147 15
15 106 199
134 118 540
10 620 992
724 113 693
641 699 960
185 493 784
246 480 765
793 925 22
418 93 802
40 813 443
64 608 491
457 159 870
334 502 951
149 902 975
159 328 897
875 870 30
496 640 807
886 760 469
879 270 623
27 283 116
267 82 384
642 609 410
865 253 23
110 483 985
210 513 957
533 451 921
635 424 978
496 900 318
689 390 930
29 848 385
495 101 91
572 859 159
314 737 122
906 271 160
909 509 807
156 269 683
798 184 502
657 849 923
696 908 700
637 869 71
286 113 903
128 280 790
480 286 933
454 174 799
284 696 592
472 389 257
89 242 360
520 341 537
804 796 179
656 508 680
74 347 832
336 155 473
866 483 442
871 96 777
806 1897
425 20 410
635 195 934
26 81 404
789 666 396
757 266 445
159 19 909
308 591 21
799 215 997
527 63 939
525 210 443
437 712 381
96 544 77
791 771 614
566 201 494
537 693 941
647 298 978
275 110 719
104 477 483
110 46 615
21 703 500
444 301 241
190 136 43
596 26 308
37 704 25
774 113 111
210 307 592
284 138 271
433 804 81
638 732 441
257 634 925
357 277 739
317 381 104
356 724 111
225 270 465
511 92 459
479 369 594
714 296 130
340 98 637
767 794 623
286 444 674
324 93 278
505 173 663
649 699 504
596 296 998
56 62 298
704 242 874
554 785 100
544 629 69
27 80 671
523 805 133
149 40 212
150 274 646
549 76 972
273 758 446
186 204 832
435 524 16
740 306 733
325 504 179
780 483 201
447 367 122
314 150 894
591 471 537
281 163 616
654 164 320
191 480 40
444 557 938
624 386 120
582 507 505
684 61 890
787 18 717
116 528 102
48 94 140
620 783 850
689 447 874
798 409 332
380 496 195
290 694 785
255 133 274
735 487 170
619 151 477
744 299 612
334 98 169
591 749 60
466 727 671
337 141 200
503 355 243
298 339 992
505 27 712
166 168 549
69 235 151
188 620 274
203 74 118
602 284 737
590 364 642
593 159 357
512 129 54
623 453 650
678 732 745
781 34 426
184 144 262
305 294 271
745 284 383
34 228 787
677 610 316
788 739 793
483 173 731
399 137 95
591 706 95
184 250 936
679 491 515
480 505 651
604 503 872
180 608 927
373 612 653
625 454 353
731 536 708
622 771 912
762 375 974
261 781 175
488 177 237
377 396 810
5 348 554
673 728 974
661 23 118
698 115 466
758 130 275
179 156 959
537 225 556
634 35 95
535 294 3
609 164 633
293 166 831
200 267 568
606 510 817
215 733 39
591 332 908
407 445 861
1 171 615
167 260 261
72 172 956
220 18 387
798 643 229
137 41 424
114 165 556
413 688 869
792 466 739
272 686 442
721 24 273
399 675 216
540 330 376
347 631 913
67 16 515
76 296 428
515 753 530
387 717 161
534 524 606
483 446 519
594 280 298
325 93 719
308 422 860
536 46 628
772 717 447
209 25 469
141 180 752
632 99 262
436 92 917
371 202 719
533 435 280
280 571 773
573 742 998
224 480 358
428 437 903
321 290 209
703 664 883
722 118 209
357 372 363
148 590 873
220 13 700
149 320 652
320 715 675
639 36 59
529 445 550
85 131 629
427 731 161
167 470 399
69 86 403
122 546 926
363 274 688
525 35 787
143 485 625
