8444 28213
3424 6589 -996
7679 3568 -151
6536 5932 434
3764 670 -909
6036 8249 -28
498 7052 -607
6486 4361 161
4941 6247 -558
877 7673 620
5616 8250 118
447 7113 -666
7068 3058 767
726 2446 772
898 6553 -198
1562 3852 -758
3531 6558 508
1282 5949 -733
46 1885 -959
6331 6209 -676
3719 362 398
6439 3299 27
3278 3862 624
2926 5603 452
4973 690 343
8061 500 159
4877 7336 559
7727 1005 -250
5615 3220 511
3535 736 -596
4689 344 -515
2535 779 -299
8344 3274 -186
3765 4226 51
5362 3500 -81
59 1237 -361
812 7672 -896
7866 8242 -229
3140 2142 640
4790 6316 -15
3258 702 -875
7881 992 -382
4595 7271 -90
3449 2455 -532
5426 4670 -426
7712 2999 41
5956 4711 -863
4223 7481 -51
6335 7514 406
759 3688 -309
3348 1839 791
6714 241 870
4890 7286 -175
2648 7818 408
6997 4170 -636
1168 7328 -632
906 3651 -606
2104 3168 919
3949 7427 969
892 6620 294
630 1198 873
3661 589 777
6665 3357 962
1933 2662 -846
3856 7183 -651
2874 4760 70
1765 4421 475
4516 6350 68
5817 2516 827
7632 3484 -183
6359 5263 535
4748 2811 990
609 3185 -138
3595 2041 -142
1664 7284 256
454 6653 -226
4434 6535 69
3080 1797 -563
3987 1401 -243
7172 4459 112
497 1811 60
4265 1772 -361
3681 6290 715
6371 7428 -27
880 7177 -456
7038 6348 -670
2444 2364 150
7741 4074 11
92 5092 -351
3268 561 880
339 1768 377
7119 3823 -380
3552 6853 -24
285 2648 -769
1634 958 -16
5788 1193 -167
7124 4129 846
1662 7490 -469
5001 4471 291
302 5729 117
7320 4984 587
1625 4698 523
5785 1539 651
441 3919 -614
7136 6959 764
7324 7042 389
7252 160 -356
3753 2841 428
3872 7019 766
6354 8316 754
25 6392 -432
4011 771 -119
4621 2837 637
7066 7787 572
4266 7355 -440
4889 8243 93
4056 6712 480
3755 2400 30
5752 6915 466
1416 7545 708
2734 3961 652
7185 3805 864
4547 564 408
6549 7186 344
3212 2441 195
6234 3627 888
6615 33 146
7426 633 -930
7102 7805 -290
115 5404 617
6260 2066 -364
1551 5852 643
8062 1629 764
1569 7770 -482
2325 5058 -219
6036 6397 -9
1613 1110 -900
4219 1105 -726
3093 3072 -868
6442 5337 63
7314 461 352
2313 4425 -353
4975 8418 612
2466 6052 983
1671 6410 -418
124 757 409
1179 6104 -661
4081 6394 -480
6093 2473 -762
7792 6624 -81
7148 4951 -649
4224 5774 -249
1442 6542 623
6570 5900 -642
4863 4245 -795
5898 8082 -779
8189 2963 566
3131 8375 216
3566 1231 -208
28 6888 137
1499 63 705
4175 8291 -584
3010 3235 110
7894 2379 382
7915 6950 -899
1135 3546 68
733 8286 545
4769 7321 334
4209 2744 743
4501 4827 937
3591 3558 -432
4651 7706 -750
7822 5206 52
3926 5097 828
2158 2568 88
7836 767 -947
2330 49 -796
6671 6689 -62
2271 6590 -814
4654 7203 352
148 3655 188
6044 1851 699
1800 3552 340
3165 7813 971
7510 5694 -179
1034 5910 -502
5463 6078 -641
2139 684 -813
3771 7270 352
6266 3422 -270
2636 2064 141
5832 4141 961
4331 7037 -489
833 6798 629
8338 8007 -855
7408 5302 -261
8315 7125 726
6885 7081 618
41 3959 710
5865 4281 -843
5290 7831 -77
6904 4641 74
6918 3366 779
3719 4037 -951
1469 1406 -986
1544 5919 522
4794 7161 -272
2422 7375 673
6350 1431 -120
2877 7714 774
6716 6917 592
4937 8054 -560
6009 7141 691
1155 6172 -9
6702 7624 -599
3032 5273 541
5209 1194 -382
5339 434 -516
2936 2825 -491
7602 4950 407
1120 6999 -995
3141 5236 179
162 4143 911
4986 4802 -467
6322 3034 400
5275 2187 846
6106 2756 682
2528 2453 -322
4607 1775 -375
6188 5550 -508
1731 3345 531
4509 7168 692
7243 1048 694
4537 4012 -182
7862 6469 -139
3995 2972 1000
2952 3155 415
6379 146 -858
7407 6606 -581
2495 769 940
1606 3020 -447
5831 1997 -774
8042 2787 -839
7238 8059 -896
6839 1616 -487
5893 6612 858
3746 1028 -954
7450 8043 -825
8383 5122 497
4867 6829 -905
2786 773 -734
346 6256 -926
61 5904 155
6728 3425 451
4356 5738 484
6698 6724 -210
3614 5210 938
5854 5969 -94
958 1318 886
6940 869 475
7818 3603 154
998 7789 163
4509 2366 159
3152 5322 402
1680 6233 -550
7909 126 449
6896 2773 707
5870 494 -705
4766 8248 -572
1364 3444 -547
4313 4936 847
2571 3221 -855
8158 1236 -48
5343 2935 -403
6360 1981 -995
4013 4470 57
2839 6162 -962
6491 5459 -498
2687 2750 982
1092 37 227
5690 232 -811
6235 6135 -782
7130 7058 -978
6032 8359 -85
7354 5776 829
2190 1312 -377
2366 7201 -491
1658 1544 430
6862 3137 -232
327 7285 -441
7513 8412 888
4763 3495 -178
1351 1025 -511
4796 8234 -984
7317 3156 566
5777 1086 737
1804 6902 433
883 2440 -926
7324 4968 -301
8251 6726 731
2081 7144 884
3696 5547 -778
7604 3683 751
1389 7876 -332
7691 1730 -919
1522 2845 77
7753 2331 993
4523 7209 13
3001 380 750
4084 5023 790
5374 3572 -172
7833 1947 -88
5106 6953 320
3031 3123 -455
5870 6287 -745
569 3043 63
7757 6942 -219
4164 318 287
4115 5608 -249
4967 6039 -341
4498 2154 -257
835 4457 -524
4420 1118 -206
4688 743 621
3032 2252 -138
5494 1767 -682
1613 8260 -219
8195 362 -468
8435 2197 894
2998 1722 -602
1070 7872 -426
1212 2736 802
4970 4499 -24
2484 6157 658
5421 3674 908
4797 8180 -852
4606 8292 -972
5751 7135 -935
4982 2279 936
4696 683 -373
4616 2378 -575
5961 4733 34
4338 5565 310
2740 812 -903
4409 7747 970
4570 8091 -398
1098 6820 -236
6903 8007 70
8335 4446 892
4182 1099 858
5460 4350 -120
6521 93 -785
4347 4853 283
5362 1077 783
6366 164 973
7078 2021 553
5559 588 120
7668 5071 -795
2370 2058 -486
4367 6635 -242
3379 398 372
304 2691 -787
4978 7776 -909
3445 3096 646
5374 4025 -820
6776 7180 822
2154 7368 -55
6623 4705 -290
3929 7191 70
77 262 788
2839 6949 708
4055 5028 411
4071 4262 117
6958 7502 -100
346 4307 879
2534 6346 728
4941 6455 -357
6699 1455 364
7615 7801 484
373 7662 -444
6582 1102 377
6889 6029 317
1034 1514 -482
7739 8093 -128
1229 2737 789
1938 5572 -910
4599 2051 353
8199 3320 927
6951 1930 351
562 3619 60
528 8421 -654
4171 3796 429
4929 859 -785
7643 3500 531
7713 464 991
3816 7109 -340
7743 5183 -469
1189 8357 484
3423 4089 -335
4159 6757 -675
6739 1295 -53
7297 7166 0
4615 8278 169
3537 481 -445
3027 622 590
1074 3563 -468
5235 2439 -154
8174 3990 -175
7146 6745 -841
697 1662 2
1095 7163 -631
227 1221 930
7339 7621 -860
2545 6642 709
7000 5971 -510
5279 7304 -16
2495 602 372
3755 1358 40
7573 6663 -448
2450 1968 -288
6272 5784 321
2839 7589 734
7885 3476 -509
3716 5312 -540
5036 269 -376
536 455 251
2093 19 927
1388 98 630
7550 1731 -123
2760 6968 310
3382 5856 -381
208 7544 327
876 2369 -228
6165 1206 870
2782 1569 -440
2144 109 786
1526 7430 857
2260 2105 181
5266 7182 480
6248 4591 650
5236 7858 204
3975 3997 664
5021 80 498
2561 5126 -418
7774 8094 796
26 1919 -19
6378 5801 559
6942 6047 100
6021 3444 -615
728 2129 -606
3496 8049 832
3965 8032 932
32 1294 615
7970 3530 -860
5691 2100 582
7931 3738 611
4311 7062 50
3293 2241 -668
8212 6945 920
4227 1357 488
39 710 -400
2320 8178 -976
1112 3626 -187
3618 2511 794
6818 2638 -892
6065 1757 -9
4021 502 718
8226 3748 881
4275 99 518
434 7478 -252
6039 4679 531
4565 4216 908
462 5528 100
3883 1718 836
2121 5356 283
3660 577 450
1214 5132 -47
3977 3327 125
7025 5643 -565
5976 2521 -79
1073 6638 126
721 2397 -139
6920 2930 -33
6227 2343 -759
957 59 80
7652 7257 666
955 5566 562
2380 4528 -990
4726 2107 494
1808 4624 -597
1446 7463 -509
3222 5002 -499
5980 6417 -487
649 1865 997
5561 1676 -625
5065 4597 573
5465 7875 818
2825 2285 -353
2373 4184 151
6321 799 915
2926 5219 -281
1109 3312 -582
7102 4292 -53
8349 5720 -87
6205 6905 -160
6961 1475 -809
4744 2918 614
2974 714 -522
5394 5087 -940
7506 6618 -95
4059 846 -849
419 4977 565
6323 6715 -412
1346 1181 329
3915 3537 -811
8426 8105 272
4924 974 -163
3298 6297 -588
7874 765 -276
4193 1280 617
1097 6348 890
1508 6181 -414
6030 2069 -769
5569 7380 777
7277 7224 190
3836 3959 -192
3660 1288 770
428 6873 -334
3800 5416 355
1713 5013 1000
2346 590 -661
4328 4928 -4
7212 4226 -452
3687 5372 232
2502 4682 212
744 257 -400
7836 2892 -751
3150 506 491
5134 868 -758
896 3679 308
6331 323 677
3555 3435 -207
335 6354 416
318 7469 -845
7283 6606 426
415 6628 661
4476 4806 -875
8241 1576 -749
8417 8346 -752
4680 4674 911
1003 1273 351
1720 7369 -382
4404 2276 -116
1080 6632 766
7898 6532 -748
1169 1984 -311
3675 4431 -17
7154 2197 683
1829 6855 168
72 3857 886
3049 7004 -452
3348 5882 -264
1822 4510 -40
7205 5192 -876
4251 6211 450
2412 7046 553
1120 2765 867
1123 5277 -510
2078 3121 -188
7869 8133 -656
6693 2411 -475
1365 5629 684
2761 2701 -11
4270 4073 -817
7721 5945 -989
4063 1552 -731
81 8043 -106
5018 8321 142
307 5835 342
1702 7738 -782
2672 1456 -587
2734 7487 213
4739 27 232
1300 3329 -555
5753 1269 -675
6332 7315 -235
306 6104 8
3646 341 454
2478 936 167
7103 2031 728
497 7565 -706
8425 4578 18
4578 5654 -434
385 1566 -570
48 898 -368
4485 5297 -405
2911 6137 -872
5980 8379 107
90 1633 941
3352 6187 -152
2582 1034 -296
471 417 -856
1433 3503 -719
5542 7401 -609
2868 8083 566
2536 4679 833
2188 1046 -820
3055 4581 -304
1102 3414 181
6418 906 -545
3383 5106 221
6537 2366 -525
2757 5455 -493
2523 219 -861
7838 5167 508
3329 814 65
7682 2846 -896
6231 4287 293
3179 6073 682
2643 2311 244
7678 7113 -585
1842 3479 659
386 1874 -311
8417 3219 -551
3551 4822 210
4723 2073 752
7232 903 -502
7889 7641 -710
5306 5386 907
4515 2117 -320
3840 88 855
1403 7795 73
6663 3009 885
4166 3735 44
5313 3298 221
4790 5103 576
5838 2209 -903
7464 4551 598
3042 2173 -68
3732 4624 271
6778 1586 779
1580 990 270
2917 4842 -262
3420 4251 -894
3821 4421 963
4694 7347 745
2587 7178 -634
3482 454 529
5865 627 -849
172 5270 863
6816 5169 -843
8160 5918 32
2179 959 -610
7668 6312 862
7526 3664 -59
6047 1730 428
5953 5684 635
203 4238 801
4505 7469 -921
1491 8365 -851
8230 6431 520
7696 3122 -472
7667 3918 -904
6872 1090 -982
5424 845 -307
6257 3330 102
302 4085 -381
340 8142 69
4342 2910 -835
459 6883 -260
5990 5360 853
2716 5080 -551
5333 774 313
6655 5023 472
620 3683 65
5872 5543 -965
2758 7936 -609
5004 806 -78
3966 8303 834
2659 5597 399
6296 1678 314
4933 1031 -877
4267 7123 468
3801 7355 53
3008 2496 701
5503 6788 -95
3879 3340 -264
4675 254 -488
1264 8352 -2
5453 3238 -17
2369 5432 -228
2786 3771 -655
815 2072 -800
8322 6881 740
4156 384 827
6559 5906 -655
1229 2833 -585
916 3103 -457
1998 5957 676
261 3199 935
6471 2405 146
7024 6719 -148
732 4632 -690
94 6120 606
6326 4032 -228
2980 5201 594
3685 7142 -600
6978 1780 901
2200 3967 721
6405 8155 318
6729 7552 -888
2039 8261 79
8321 1679 -196
770 3446 951
4936 769 -473
7761 8002 -739
1439 5972 -95
1355 5845 -380
2036 5593 1000
120 2237 247
5073 6040 283
6319 5246 29
213 6443 -633
1750 105 538
1720 6949 352
6032 6965 -731
7226 1529 -535
5913 224 -230
4064 5971 412
4507 1930 -397
5523 491 -778
4731 118 346
3607 2288 -338
4620 7709 165
6357 1361 895
2434 7195 181
1438 6438 220
1917 3752 59
7687 6169 -198
8006 854 776
833 4009 339
4 4064 -778
36 3908 910
3987 8076 -143
4827 8291 -950
8384 3996 585
1486 6160 320
4086 5754 -388
1501 7670 311
6064 2682 551
1350 2488 316
2100 2018 -400
4954 5576 -201
406 2907 555
5084 6502 -694
5265 7794 547
4513 4388 439
3042 7467 -285
1925 971 320
3768 2170 592
4124 7237 315
772 4805 -870
805 7711 120
6975 7283 -120
2092 476 -874
1048 3954 742
3512 1349 -894
3886 466 411
6465 1078 581
5246 8228 526
7981 2766 569
6145 2493 169
7519 285 773
6096 4330 701
7478 2492 -636
1771 2079 -386
2165 140 868
7031 2715 873
698 502 -580
28 7669 882
6444 2186 147
5932 7768 -992
6238 3661 815
1291 2208 -976
4319 4429 389
539 7682 234
384 4309 766
5891 1219 -60
860 4397 241
5036 2186 320
5640 1032 -618
6270 6273 -483
4457 2737 -665
3995 6661 113
2480 2985 -329
2712 4113 -114
7868 2996 251
3066 3534 -977
1119 3448 -536
7196 2463 -659
5946 3336 -410
8010 5247 292
4279 4107 428
7481 5878 58
6684 8281 -69
7438 2620 -445
2860 6638 -60
7999 4931 216
3499 5909 100
5152 1964 798
3131 67 -475
7732 7268 868
6560 5821 -314
3257 1206 960
3318 6077 628
7959 6312 81
4527 7259 -95
1488 358 338
2216 3091 416
6650 7859 -179
5285 1064 -241
2840 7883 721
6835 2350 999
817 5885 805
449 2224 -336
1480 467 118
503 4382 990
7957 5115 -557
581 3339 -286
215 7154 352
2621 7255 -363
3945 6582 210
8343 1174 791
3539 6923 109
5194 6519 -203
6176 8222 -363
787 6892 -798
1753 7315 165
8418 7805 -561
1151 2738 13
419 7728 -819
3362 665 -234
7617 4609 794
540 1793 486
1998 116 845
5727 8369 -785
5046 5679 374
2243 4232 -49
1663 2395 -421
7248 5980 293
2394 6332 -220
4543 2222 -61
2631 7255 -455
1479 7722 -271
5466 6192 -609
5973 178 640
2596 5944 950
291 258 -155
4568 5658 679
50 152 -557
2645 2240 43
2597 7272 922
2086 2789 -285
362 5104 -794
504 65 -807
4596 1968 -519
6530 3858 547
2140 1223 -217
5141 2628 -453
6318 2330 -134
6686 1619 -959
3 910 305
5172 6040 -255
7710 2148 -338
1953 7423 -831
221 1873 -931
5963 8034 717
8414 1222 377
8441 4094 -657
8110 1521 499
363 4551 -206
2481 8268 -529
2225 7313 700
3403 2996 -472
2466 1901 208
7192 5799 81
1154 6881 -845
1288 4471 447
2211 3908 673
7005 7348 -441
2928 6640 722
6316 4304 -826
3088 6006 553
6081 218 514
5721 3281 -108
4801 5493 590
42 812 920
3208 6824 721
6114 6465 407
240 4632 -552
5571 3211 -154
6515 383 -894
5660 7025 975
5993 7696 40
1686 36 -52
2792 7385 792
4621 1886 835
461 6681 -425
2470 8024 558
1744 7033 252
432 7824 -435
75 2781 968
6701 7687 834
8388 3165 284
8411 3066 26
697 3102 -327
6459 6910 639
1998 3122 1
3504 1539 -889
3302 5288 -251
980 8342 -710
7255 3431 461
2998 7270 -958
2635 8058 -354
3629 4363 -78
3184 5304 348
5753 1986 -396
2858 26 82
8328 2655 -16
4172 5052 622
646 848 932
7843 3969 -821
5336 4385 338
5604 7195 12
5142 4141 -384
709 2443 454
546 6358 636
3812 2670 12
4929 8163 43
17 4586 -689
3153 6789 -688
7706 2891 855
6129 1328 -822
355 2398 -795
4246 3808 910
644 3007 -449
2224 878 377
6564 5027 472
7767 8323 -283
8235 3584 590
8356 6556 707
4336 3267 116
1701 4132 -658
132 2254 -680
7372 4228 920
3508 1699 -828
6051 980 163
6770 3291 785
6763 1561 380
7689 1433 403
7392 4521 155
6730 7525 -896
3880 2562 134
1693 2520 627
1617 3232 924
6959 3637 292
5619 4091 483
4228 7928 -980
1403 4939 -883
365 3638 729
196 2825 -985
8377 3793 995
6647 2314 -337
2995 3772 506
5846 6803 837
1437 6736 654
7047 5345 -996
3419 8074 -552
7020 7252 -273
112 5780 -858
6440 5528 636
7352 5747 219
3891 2218 388
1494 427 -941
694 2823 -114
5989 3663 -421
813 7833 934
1574 2327 -31
8215 3917 962
4081 2307 -498
6080 3223 -562
6322 5755 635
4086 1277 -942
7487 4934 -722
1785 7242 647
7249 6972 671
127 320 595
1011 4898 -210
4311 1479 -653
6627 7131 888
6032 372 98
4434 2224 136
4725 7757 597
507 7047 633
6935 786 -274
4518 3060 42
2804 800 338
6389 2546 -807
1625 7017 329
753 6578 -577
284 2984 742
7507 2978 593
4950 4316 435
543 4353 -473
383 5992 407
88 4957 990
2120 788 634
4479 2375 -249
4071 4366 -582
2474 2086 779
3158 4206 287
23 4460 500
4524 5391 -641
1080 4376 -544
752 6842 -416
7387 7209 875
1658 1918 -708
5594 109 -1
5856 3138 -164
607 4412 -129
6257 2976 159
163 7588 -889
52 1024 -873
447 150 -612
5776 3314 472
2405 774 -620
7341 4739 -96
465 5222 32
5323 7756 510
7195 901 -598
5403 491 -146
279 6958 -988
7227 7754 -523
2432 7428 372
4724 6308 -87
1894 3549 226
7492 3249 452
8214 2844 667
3338 235 -849
1507 3380 -135
6419 7482 -392
2144 7149 861
5613 5884 220
6229 1970 -203
3421 2053 251
7377 6904 -85
6376 7975 -383
4631 1964 -767
3920 1723 -855
411 4801 286
3209 6377 -823
1674 5633 -385
1867 3512 671
644 7916 641
6217 7157 -34
8427 6162 -662
4661 8018 337
4971 4994 -217
1620 6789 -949
5854 6197 182
3235 5577 656
65 6119 104
2663 2847 861
6129 2841 64
2377 2796 -712
7330 1687 -709
6827 5717 259
3000 1746 -676
6249 7787 37
3426 1806 -993
724 7506 -614
7931 3180 48
1476 755 -906
2920 3211 200
935 1335 199
5018 5712 422
4762 1268 425
2068 2644 539
7321 2983 -973
4827 357 492
2567 1401 726
4773 8439 804
2838 1814 937
7990 7228 -11
47 87 -865
5828 4073 384
5488 7276 768
558 8305 -364
7999 4913 -554
1098 2938 -157
3911 4260 291
3785 7495 26
5946 1342 -201
2287 113 679
6189 3789 -767
7570 8223 49
5085 5664 -534
7075 282 -767
4393 6263 317
7139 6902 362
2968 6324 -398
7922 5495 214
5700 4440 -80
1126 2066 -542
7439 47 -143
5747 116 539
101 2685 372
6201 6495 656
5633 1138 287
8349 1821 863
2307 26 -88
866 1881 648
3498 7097 -580
3379 5960 -959
6999 2782 412
3785 5514 876
6075 2326 -679
3127 5008 -496
7176 3365 188
943 4116 47
115 3930 -809
7786 1134 631
4707 4498 -267
2761 6580 -957
6636 8066 37
3345 4908 -506
4354 6979 -949
3369 4604 386
8158 4599 -443
6239 646 904
899 5549 -138
1577 496 838
4910 1171 -697
1368 5201 -636
1259 2598 821
7989 5072 561
7029 7688 -346
2417 2181 -76
6314 1658 -257
8280 7163 591
923 620 328
3090 494 -171
4130 7182 -558
4948 1882 633
1189 2520 -17
7510 1494 -524
3844 3426 684
4995 3289 291
8027 987 -946
5884 623 511
3607 453 -596
3425 2186 -583
2405 8169 977
4627 4694 664
7191 2661 358
4496 1001 -78
4777 1815 -657
1355 1949 619
864 912 -358
7864 3319 -644
2545 1139 564
4065 3867 379
4050 4980 811
1803 4667 -282
5597 7986 -560
5650 5337 441
6262 4874 -79
331 7477 -243
2174 7429 500
3761 6366 699
8001 1848 448
322 7460 524
7334 5109 -14
2540 3049 149
79 5738 929
3337 6296 -169
1606 7646 371
3239 3780 575
3979 6264 483
5432 6285 886
6527 1464 605
7504 8008 -204
1887 6739 769
6547 7580 275
8143 5841 521
4699 1553 711
5714 580 806
7419 7793 -735
7660 2307 -368
5798 2265 785
6201 4482 -520
5249 4374 -614
658 5126 -429
5632 7239 654
7356 4736 956
2708 8034 -893
3676 7718 -492
4978 4657 -614
6768 5050 -48
708 7087 -813
4217 7058 -25
5349 1131 -806
7674 5176 933
7476 3014 -573
6943 3074 -518
3116 8000 909
514 2132 -675
4685 1131 890
4850 2746 -663
5230 6166 885
7420 7573 236
5755 4518 -756
8040 1821 -900
7786 5239 791
4758 3968 -425
5187 3457 -788
718 1972 -220
8376 2207 780
7755 4782 -375
510 3262 -566
6434 7496 440
6651 586 626
7194 1849 -35
2074 4078 818
7398 3599 -189
6587 1401 -703
927 3249 -90
3332 1247 267
942 3384 -639
6044 1276 -229
1755 2760 -306
6820 7447 840
5318 3783 851
942 1764 -933
1276 6531 781
6383 3098 356
3749 2923 781
3855 5329 243
2889 4938 -234
4359 3689 655
7046 2972 -136
4533 1951 508
1154 6867 286
5195 2512 -559
5847 3286 -355
8318 2881 -649
1762 5268 -205
135 4005 630
5384 5621 -693
2751 4200 652
7885 2280 -93
4122 6925 -304
4408 6853 53
906 1492 713
2447 827 -798
5147 7118 -976
1949 5825 960
181 2700 -872
2870 146 -329
3253 1398 -838
7083 366 439
5653 994 35
2455 3568 -374
1857 5432 -813
6644 7269 358
4728 7962 -846
1474 6632 -645
7579 2372 -928
122 1041 -601
7771 5656 -948
7095 2414 228
3277 1850 309
6457 526 488
3750 8288 642
7648 6558 -281
